Date,Price
2025-04-14,130.17773757471198
2025-04-14,129.45792255991628
2025-04-14,129.59451900717258
2025-04-14,129.42751110814416
2025-04-14,129.2548746419286
2025-04-14,130.1472156073812
2025-04-14,129.36897891589516
2025-04-14,130.4155929857764
2025-04-14,130.92045189817696
2025-04-14,131.61157943076648
2025-04-15,131.33021302458206
2025-04-15,131.4742187486622
2025-04-15,131.69936822152982
2025-04-15,133.1662204925266
2025-04-15,132.39318317935476
2025-04-15,132.08607856171008
2025-04-15,132.373985889204
2025-04-15,132.2880038235685
2025-04-15,130.89167581043904
2025-04-15,129.72568022368029
2025-04-15,129.7746065197434
2025-04-15,128.33562229729228
2025-04-15,128.0595322870643
2025-04-15,127.83240612176853
2025-04-15,127.60018938882932
2025-04-15,127.99854411858114
2025-04-15,126.35850651086135
2025-04-15,126.155159550149
2025-04-15,126.3554022446777
2025-04-15,126.04575223751807
2025-04-15,126.7267380558428
2025-04-15,126.37534915155076
2025-04-15,125.75893614374623
2025-04-15,125.35885913396294
2025-04-16,126.20333287571539
2025-04-16,124.56774439408083
2025-04-16,125.0723990305411
2025-04-16,124.5236411825592
2025-04-16,125.82146612778598
2025-04-16,126.14835225788273
2025-04-16,125.48058289023079
2025-04-16,127.66350259868742
2025-04-16,127.93733770696579
2025-04-16,128.5486105372635
2025-04-16,129.17156660231146
2025-04-16,125.93248109892626
2025-04-16,128.0186543126844
2025-04-16,132.5940830090229
2025-04-16,132.2265945393687
2025-04-16,132.90548245599356
2025-04-16,132.20861267805674
2025-04-16,131.37271728551897
2025-04-16,131.4889282729567
2025-04-16,131.78779116449664
2025-04-16,131.19849766405338
2025-04-16,129.93172496571083
2025-04-16,130.82439550208673
2025-04-16,133.15799585929068
2025-04-17,134.54324431911712
2025-04-17,134.19996257772257
2025-04-17,133.49718831170463
2025-04-17,133.46452512638626
2025-04-17,133.0938598495985
2025-04-17,133.13880784692608
2025-04-17,134.0222113576794
2025-04-17,133.20123317933945
2025-04-17,131.46180186781694
2025-04-17,133.41129445419827
2025-04-17,134.58737164962758
2025-04-17,135.49484397570424
2025-04-17,134.64466687860784
2025-04-17,133.1523714913951
2025-04-17,134.82020429534853
2025-04-17,134.7211989443757
2025-04-17,133.96211986450768
2025-04-17,134.68236995743206
2025-04-17,134.15797753871985
2025-04-17,134.97916638154348
2025-04-17,135.18180946056205
2025-04-17,134.63562308256502
2025-04-17,134.0064037668131
2025-04-17,133.94573271621516
2025-04-18,134.3657058590386
2025-04-18,134.81390586836952
2025-04-18,134.73815741123454
2025-04-18,134.79689906171023
2025-04-18,133.76330316732734
2025-04-18,134.27285044229086
2025-04-18,134.91997276866107
2025-04-18,134.59006200570013
2025-04-18,133.2654883928454
2025-04-18,132.99081276673886
2025-04-18,133.2994052727968
2025-04-18,133.9067366531434
2025-04-18,133.94729837151294
2025-04-18,134.08494239628573
2025-04-18,133.95591469645714
2025-04-18,134.22972985243118
2025-04-18,134.01518346775276
2025-04-18,134.06259572851837
2025-04-18,134.12294715787172
2025-04-18,134.81272118003287
2025-04-18,137.34293448921125
2025-04-18,138.81060492137075
2025-04-18,138.4861874832317
2025-04-18,138.4317015092862
2025-04-19,138.33401532803117
2025-04-19,138.7452513976484
2025-04-19,139.05029703793588
2025-04-19,139.39661798890003
2025-04-19,139.00167492768568
2025-04-19,138.7294849438893
2025-04-19,138.7142886405804
2025-04-19,139.42978057471552
2025-04-19,139.56313568580126
2025-04-19,138.9626182284634
2025-04-19,137.99178703912042
2025-04-19,138.7680620959678
2025-04-19,138.64868251811532
2025-04-19,138.6631500191181
2025-04-19,138.8505024562234
2025-04-19,139.06017337085837
2025-04-19,139.49647130021526
2025-04-19,139.68890852065067
2025-04-19,140.66920732211625
2025-04-19,141.68164136357726
2025-04-19,141.45151991142447
2025-04-19,140.89566142450158
2025-04-19,141.3120412044115
2025-04-19,140.9275413512718
2025-04-20,140.21019281149816
2025-04-20,139.50542768603995
2025-04-20,139.16780448797877
2025-04-20,139.12795681049747
2025-04-20,138.34789552054045
2025-04-20,136.24922263812067
2025-04-20,136.98786626402463
2025-04-20,137.21151974488416
2025-04-20,137.53457190184056
2025-04-20,136.27488389380193
2025-04-20,136.84583301591044
2025-04-20,136.41215495420965
2025-04-20,136.46171617271366
2025-04-20,136.96934484931222
2025-04-20,137.4032937566381
2025-04-20,137.4452131332392
2025-04-20,136.81550793858975
2025-04-20,137.74596029883554
2025-04-20,141.54152220016212
2025-04-20,141.74524044095023
2025-04-20,140.26274836785367
2025-04-20,139.42524512548644
2025-04-20,140.81673922740418
2025-04-20,141.03352764878872
2025-04-21,140.89416442136604
2025-04-21,140.42569541478196
2025-04-21,140.74947817372794
2025-04-21,140.1289489097183
2025-04-21,140.00355636118823
2025-04-21,139.0730629553888
2025-04-21,138.33763224878354
2025-04-21,137.77100886820475
2025-04-21,139.5250802316176
2025-04-21,138.2302761740876
2025-04-21,135.79153099435854
2025-04-21,134.79683824317777
2025-04-21,135.35721550593874
2025-04-21,136.6273683228166
2025-04-21,136.97115772274614
2025-04-21,136.60367358243184
2025-04-21,136.1556007152326
2025-04-21,136.3966539793964
2025-04-21,136.75317641338373
2025-04-21,139.18158887457068
2025-04-21,138.8699285838022
2025-04-21,139.3132490524681
2025-04-21,138.88938900707814
2025-04-21,139.44954700418998
2025-04-22,139.21180049232592
2025-04-22,140.1299279433394
2025-04-22,139.47554268615016
2025-04-22,139.51278711742822
2025-04-22,139.85198165789947
2025-04-22,140.39979869812132
2025-04-22,141.36486040168364
2025-04-22,142.88272621742695
2025-04-22,144.1909358967732
2025-04-22,145.79155523616512
2025-04-22,144.85711349585776
2025-04-22,144.84747544592477
2025-04-22,145.08477401581047
2025-04-22,144.25290939154598
2025-04-22,144.51448791198095
2025-04-22,147.30393732116593
2025-04-22,149.16760830450684
2025-04-22,148.82906679056697
2025-04-22,148.02584350526166
2025-04-22,147.71480657999757
2025-04-22,148.62353369750005
2025-04-22,149.24691204270613
2025-04-22,151.41494983040712
2025-04-22,151.1181846091337
2025-04-23,151.1308727780391
2025-04-23,151.25052592946093
2025-04-23,152.2792419407014
2025-04-23,151.91206490648227
2025-04-23,152.59307100919813
2025-04-23,152.06280049749563
2025-04-23,152.2975311271581
2025-04-23,150.69874159422054
2025-04-23,151.56145428790512
2025-04-23,151.32304262589864
2025-04-23,151.6502161271916
2025-04-23,151.4550419245559
2025-04-23,150.6889361192244
2025-04-23,150.07981410444043
2025-04-23,151.04462063688447
2025-04-23,150.71760230844754
2025-04-23,151.43804457054736
2025-04-23,151.13801007727258
2025-04-23,150.33532006444676
2025-04-23,150.21998944354465
2025-04-23,148.93501910760102
2025-04-23,148.0582717133058
2025-04-23,148.49183678637812
2025-04-23,148.25023888070524
2025-04-24,148.5280287017684
2025-04-24,147.36633834819466
2025-04-24,146.27659323955564
2025-04-24,146.81921328403436
2025-04-24,147.09397521445624
2025-04-24,147.485145737951
2025-04-24,148.45841742034705
2025-04-24,148.54503552174887
2025-04-24,150.09452494397385
2025-04-24,149.6001789813262
2025-04-24,151.3103776299732
2025-04-24,150.2029214802954
2025-04-24,151.9101481048505
2025-04-24,151.63725887941766
2025-04-24,151.5775314623424
2025-04-24,150.78196781726143
2025-04-24,151.0188238147536
2025-04-24,152.44163654081862
2025-04-24,152.4376279400373
2025-04-24,152.68705832523577
2025-04-24,151.0374361538927
2025-04-24,151.72636662715468
2025-04-24,151.0504119649513
2025-04-24,151.8593096714309
2025-04-25,153.30611097205954
2025-04-25,154.63077940421266
2025-04-25,154.20225551437917
2025-04-25,154.14138755181705
2025-04-25,153.26544566792313
2025-04-25,154.3858036283857
2025-04-25,153.85781746655988
2025-04-25,153.68337631147975
2025-04-25,155.17683394880368
2025-04-25,152.9510966301535
2025-04-25,152.49988625091177
2025-04-25,151.11442845137233
2025-04-25,151.57146103600715
2025-04-25,151.39306342874374
2025-04-25,152.01910509976597
2025-04-25,150.48098054648412
2025-04-25,151.1644530579485
2025-04-25,151.27939507536857
2025-04-25,151.5957822238022
2025-04-25,152.48772653493646
2025-04-25,151.77760373816585
2025-04-25,151.42024020879916
2025-04-25,150.5091495573134
2025-04-25,151.08371088412525
2025-04-26,151.83590604090026
2025-04-26,151.70272723470413
2025-04-26,150.58132277169094
2025-04-26,149.4897670498318
2025-04-26,149.28864183338155
2025-04-26,148.6353615876355
2025-04-26,148.49431428238245
2025-04-26,148.83750775339155
2025-04-26,148.72428014079773
2025-04-26,149.43933231599337
2025-04-26,149.0790664406331
2025-04-26,149.07638607101387
2025-04-26,148.73059748696926
2025-04-26,149.08548960683646
2025-04-26,148.71651038038996
2025-04-26,148.68906036006456
2025-04-26,149.3170129077095
2025-04-26,149.25148495485917
2025-04-26,149.89480425982467
2025-04-26,146.96592740321694
2025-04-26,147.11819782380948
2025-04-26,147.4294874103765
2025-04-26,146.66092673005613
2025-04-26,146.30209347874256
2025-04-27,147.0174527378472
2025-04-27,147.52213982849096
2025-04-27,148.4227285233607
2025-04-27,148.4635551521419
2025-04-27,148.55342548615266
2025-04-27,148.1640888353462
2025-04-27,147.7764465978117
2025-04-27,149.06999708246573
2025-04-27,149.053056501495
2025-04-27,149.19368486402624
2025-04-27,148.57182305314262
2025-04-27,149.16279944240097
2025-04-27,149.90488544308667
2025-04-27,149.90917108893686
2025-04-27,149.03818455280577
2025-04-27,149.49520244709376
2025-04-27,148.46041792188313
2025-04-27,148.1815812262508
2025-04-27,147.31331734039148
2025-04-27,145.12194993668564
2025-04-27,145.9456521080678
2025-04-27,148.68056194292188
2025-04-27,148.7723992257248
2025-04-27,149.8693328317435
2025-04-28,150.85787148714925
2025-04-28,151.1371050264301
2025-04-28,151.66013681780638
2025-04-28,151.64930239851842
2025-04-28,152.64247221595411
2025-04-28,151.75716497062086
2025-04-28,150.91343698564634
2025-04-28,148.58591928046138
2025-04-28,147.55741219564496
2025-04-28,146.1036367072366
2025-04-28,146.37386868648446
2025-04-28,147.09527380408676
2025-04-28,147.1505696226211
2025-04-28,148.18635299205684
2025-04-28,147.03637883254595
2025-04-28,147.6353972039899
2025-04-28,147.99834560577668
2025-04-28,147.8431031983136
2025-04-28,148.2308130450171
2025-04-28,148.5808750061034
2025-04-28,147.61372738257376
2025-04-28,147.43812030458218
2025-04-28,146.60713719652577
2025-04-28,146.69907555166458
2025-04-29,148.09556982139463
2025-04-29,148.80003476468156
2025-04-29,149.2622912596239
2025-04-29,149.0820449922896
2025-04-29,148.1970740380977
2025-04-29,149.0410240660215
2025-04-29,147.97421444966704
2025-04-29,147.68071494353256
2025-04-29,148.15976792600725
2025-04-29,148.05595687845127
2025-04-29,148.77274389486362
2025-04-29,148.87668527221376
2025-04-29,149.84562699689678
2025-04-29,149.37719806718536
2025-04-29,148.58335913439862
2025-04-29,147.05315432870862
2025-04-29,146.05496749698636
2025-04-29,146.4367944041998
2025-04-29,146.68287611845474
2025-04-29,145.9437617403973
2025-04-29,146.81468005829538
2025-04-29,147.917220840181
2025-04-29,147.53815125462575
2025-04-29,147.14438144032118
2025-04-30,147.08168630057588
2025-04-30,146.44041851733118
2025-04-30,146.80532311892298
2025-04-30,147.16398624029287
2025-04-30,147.6022197002581
2025-04-30,147.90877438872076
2025-04-30,144.67749557476301
2025-04-30,141.3079701027449
2025-04-30,141.92617444617196
2025-04-30,142.1772645046621
2025-04-30,142.79751189650997
2025-04-30,145.13585390457638
2025-04-30,145.5309697149014
2025-04-30,145.80008873769117
2025-04-30,146.93504814348327
2025-04-30,147.16569416237874
2025-04-30,147.53417576521662
2025-04-30,147.9279676587817
2025-04-30,148.43043655299692
2025-04-30,149.10533599479425
2025-04-30,149.0116359281132
2025-04-30,148.66597973544484
2025-04-30,148.485246840769
2025-04-30,149.07130679484862
2025-05-01,148.73750603944518
2025-05-01,149.84682029828275
2025-05-01,150.58762290979152
2025-05-01,151.41710688850856
2025-05-01,151.94434711436426
2025-05-01,151.87226055489108
2025-05-01,152.21855512848504
2025-05-01,151.3357050122899
2025-05-01,152.9493963584575
2025-05-01,152.02167605988114
2025-05-01,152.18156129696033
2025-05-01,151.27705163027798
2025-05-01,151.08804906132497
2025-05-01,150.17212501607975
2025-05-01,150.1928515225523
2025-05-01,150.61789528266527
2025-05-01,150.25768731580487
2025-05-01,151.0179475223475
2025-05-01,151.39379305935483
2025-05-01,150.57593307603787
2025-05-01,150.75632159415213
2025-05-01,150.72932214589966
2025-05-01,150.25792794341953
2025-05-01,149.61773985579825
2025-05-02,148.880925679241
2025-05-02,148.76627281250083
2025-05-02,149.45515984907868
2025-05-02,149.62505045005062
2025-05-02,150.1123855955001
2025-05-02,150.80988193166186
2025-05-02,150.82045890414452
2025-05-02,150.83395240978297
2025-05-02,151.13479947871397
2025-05-02,151.03428096139314
2025-05-02,149.97364263101628
2025-05-02,149.7840295479225
2025-05-02,149.45290149531522
2025-05-02,147.97473656362422
2025-05-02,148.27558837600526
2025-05-02,147.55938991857533
2025-05-02,147.80181479040596
2025-05-02,148.1305887584747
2025-05-02,148.0634262845311
2025-05-02,147.98191045748123
2025-05-02,148.65489199356222
2025-05-02,148.4415668075088
2025-05-02,148.16024438570966
2025-05-02,147.90543714231296
2025-05-03,147.82418750782094
2025-05-03,147.8378380423727
2025-05-03,148.1804916911897
2025-05-03,147.35806128316494
2025-05-03,147.04298519388757
2025-05-03,147.31237492251722
2025-05-03,148.18966414940903
2025-05-03,148.52662969977646
2025-05-03,148.62609616997096
2025-05-03,148.4076694871177
2025-05-03,147.6546484138342
2025-05-03,146.6213741233792
2025-05-03,146.6385665670011
2025-05-03,147.44711557250247
2025-05-03,147.47035746037113
2025-05-03,147.61644146945378
2025-05-03,147.28094244111026
2025-05-03,146.85455375640515
2025-05-03,146.41860348539663
2025-05-03,146.44331722436115
2025-05-03,146.3832141892021
2025-05-03,145.75192631508506
2025-05-03,145.44120183611878
2025-05-03,146.38701513742572
2025-05-04,145.66473212787403
2025-05-04,145.57680404270272
2025-05-04,145.19070402409196
2025-05-04,145.02220745265058
2025-05-04,145.37490330407573
2025-05-04,145.5983506904016
2025-05-04,145.73967115190877
2025-05-04,145.64321615042857
2025-05-04,146.455901798004
2025-05-04,147.03356211505238
2025-05-04,147.01043335653242
2025-05-04,147.4006697037011
2025-05-04,146.54415395465955
2025-05-04,146.26713536091015
2025-05-04,146.91525053381756
2025-05-04,146.7831663089653
2025-05-04,145.11085498383807
2025-05-04,143.96330966776233
2025-05-04,145.02284921477172
2025-05-04,143.21470360144164
2025-05-04,144.94656419123427
2025-05-04,145.10713233600075
2025-05-04,146.35422741431705
2025-05-04,146.84839718452943
2025-05-05,146.75829155618231
2025-05-05,146.8577898274804
2025-05-05,146.6120384135716
2025-05-05,146.25293944482112
2025-05-05,144.18829553330986
2025-05-05,144.0539448790519
2025-05-05,144.51179669181292
2025-05-05,144.62218316945598
2025-05-05,144.63588352999034
2025-05-05,143.72019857157926
2025-05-05,145.01656808120498
2025-05-05,145.79574473527805
2025-05-05,146.69248610358468
2025-05-05,146.731658038458
2025-05-05,145.3930323870961
2025-05-05,146.7650049712012
2025-05-05,147.32723035389486
2025-05-05,147.22554473831437
